order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,city,country,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
11489,70,Piero Lenoir,2087091634572,Age of Wrath,history,1,7,$31.99,2021-03-30 20:37:28,Jos,Nigeria,Thriftbooks.com,b9a82a23-e6a6-4f56-9cf8-60d8d5ea089e,Y,
11490,244,Fernando Schiavone,2040752275866,Last Lecture,nonfiction,3,2,$28.99,2021-12-04 21:41:00,Munich,Germany,Chapters.indigo.ca,436f819e-69e0-4d68-b8e4-608c6e9c2ad7,Y,
11491,159,Michele Pottier,4828298887549,Girl who played with Fire,fiction,3,7,$15.99,2021-04-30 00:18:11,Valencia,Spain,Powellsbooks.com,360399e3-fbb1-402a-90c2-61efd3651da9,Y,
11492,0,Arsim Gloor,6256627285236,All the President's Men,history,2,6,$22.99,2021-04-26 04:42:51,Valencia,Spain,Hive.com,d80f7297-74eb-48e7-a338-7be4aa01e94c,Y,
11493,286,Laurence Henk,2585826843652,Batman Earth One,comic,2,2,$35.99,2021-02-19 08:46:33,Toledo,Spain,Barnesandnoble.com,979b7953-2fa7-4fc6-843a-049ae408a236,Y,
11494,484,Türkan Gamboa,5103374430758,Information,science,2,4,$25.99,2021-02-18 21:37:29,Frankfurt,Germany,Albris.com,3a2de478-22a3-4586-be37-d22ae8d0ccd8,Y,
11495,180,Éric Benavides,0925554842077,Tales of Beedle the Bard,fiction,2,5,$40.99,2021-10-24 16:38:56,cambridge,England,Thriftbooks.com,774f4925-ce1f-4555-9906-21f5a01bb32f,Y,
11496,66,David Hentschel,7840801609759,Superfreakonomics,economics,2,4,$16.99,2021-05-05 18:31:51,Jos,Nigeria,Hive.com,d2fcf890-f4f8-4a91-8462-f1c164e5e9f8,Y,
11497,38,Martha Wende,3950760334525,Rosy is My Relative,fiction,3,6,$31.99,2021-11-19 19:19:14,Nice,France,Audiobooksnow.com,572b0bc7-e7f1-436f-83fa-2b7a5931c2e4,Y,
11498,207,Emmy Gut,1014485183218,Amulet of Samarkand,fiction,3,1,$22.99,2021-07-28 21:25:46,Bologna,Italy,Daedalus Books,614b8ac7-bb5d-4e39-a75e-fc7a01bc0511,N,Card declined
11499,320,Karen Lyons,1448580997348,Simpsons & Their Mathematical Secrets,science,3,2,$36.99,2021-09-25 02:18:09,Braga,Portugal,Chapters.indigo.ca,e9ae1693-c5e0-4fc1-af53-9e46a1dee39e,N,Failed to connect to server
11500,115,José María Mans,0413525601230,Data Scientists at Work,data_science,2,6,$30.99,2021-02-08 00:46:31,Vallodolid,Mexico,Target.com,0b7efbda-e18a-4eee-95fc-92a969566359,Y,
11501,164,Jason Carreón,7278209280513,One,nonfiction,2,9,$39.99,2021-08-30 15:29:13,Bristol,England,Albris.com,36a63272-b07f-4863-99b6-a46fbacba8fc,Y,
11502,389,Erika López,3458771652800,City of Djinns,history,3,7,$34.99,2021-01-10 14:23:28,Strasbourg,France,Target.com,eaf0c0bf-47de-4745-bf68-bb37d8761ff4,N,Failed to connect to server
11503,115,José María Mans,7879936847354,Neural Networks,data_science,1,4,$23.99,2021-09-29 14:05:56,Vallodolid,Mexico,Audible.com,1e870239-a4f0-4e75-9411-b4766118eb95,Y,
11504,467,Corsin Mendoza,3258386126952,Trembling of a Leaf,fiction,2,6,$22.99,2021-05-23 23:47:44,Leon,Mexico,Hudsonbooksellers.com,a6982a5f-8a77-4188-8025-72c1691ea4f6,Y,
11505,389,Erika López,2373245561840,Manasa,nonfiction,1,4,$30.99,2021-06-26 12:28:24,Strasbourg,France,Amazonbooks.com,332187ef-add3-4e6e-8e30-58f7d9a10ff1,Y,
11506,35,Shpresa Colón,4486475304816,Aghal Paghal,nonfiction,1,2,$17.99,2021-10-23 14:07:38,Mexico City,Mexico,Target.com,338b7315-92bb-4c85-8f97-ab765b6a2c7c,Y,
11507,139,Drew Gierschner,3458771652800,City of Djinns,history,2,6,$34.99,2021-02-05 09:19:20,Berlin,Germany,Daedalus Books,1d20111f-24be-4569-a912-4ec12c93ce7d,Y,
11508,15,Lara Wyss,3288182028693,Superman Earth One - 2,comic,2,3,$17.99,2021-10-20 01:05:25,Turin,Italy,Chapters.indigo.ca,cfd2761f-9f3b-44e0-b9de-7bcf10ad1a59,Y,
11509,67,Luz Jüttner,1877278526469,Empire of the Mughal - Raiders from the North,history,3,5,$28.99,2021-04-21 18:25:46,New York,United States,Kidsbooks.com,e461282a-95c7-416e-a3b5-c1ff5c3cbee4,Y,
11510,224,Inés Jaimes,0452519861496,Oxford book of Modern Science Writing,science,3,8,$34.99,2021-06-19 09:39:33,Faro,Portugal,Hive.com,1d75699a-9396-409e-84ba-be95cb91e376,Y,
11511,345,Sheila Perea,7457928134813,20000 Leagues Under the Sea,fiction,1,7,$40.99,2021-03-13 14:35:11,Leipzig,Germany,Thriftbooks.com,395e7355-21e6-4a87-93c3-d30021b93f0d,Y,
11512,365,Anaïs Palacios,0190412438857,We the Nation,philosophy,1,3,$17.99,2021-04-03 15:15:56,Lyon,France,Audible.com,fee1af7a-3977-40e5-b0b7-81caa95b1ff3,Y,
11513,231,Orazio Pedroza,4815525780346,Code Book,science,3,8,$33.99,2021-05-18 04:27:20,Benin city,Nigeria,Daedalus Books,27f01764-8302-4ca9-85d1-af24381de322,Y,
11514,64,Hubertus Naser,6606573547122,Econometric Analysis,economics,1,3,$36.99,2021-05-21 22:25:09,Tomar,Portugal,ChronicleBooks.com,0962e2ec-0b27-4910-808d-4752749c2662,Y,
11515,389,Erika López,3758257173400,Data Structures Using C & C++,computer_science,3,7,$15.99,2021-02-12 18:12:06,Strasbourg,France,Kidsbooks.com,c1c52dfe-b9d5-4518-a7fc-6fe3a733a4a0,Y,
11516,112,Gotthold Löchel,0191263340887,World's Greatest Trials,history,1,8,$24.99,2021-10-10 01:34:57,Frankfurt,Germany,Audible.com,84ee0ef1-b3ba-4018-94ed-f45685644774,Y,
11517,147,Nicolas Studer,0562462926484,Rationality & Freedom,economics,1,8,$17.99,2021-11-03 11:48:03,Merida,Mexico,Amazon.com,f4d4053c-79ef-49d3-b63f-428de865ad62,Y,
11518,70,Piero Lenoir,6570040494380,Down and Out in Paris & London,nonfiction,2,1,$40.99,2021-05-07 02:55:24,Jos,Nigeria,Barnesandnoble.com,b56209a4-cba7-43a8-aee0-bf7d5cd55b4f,N,Card declined
11519,79,Nicole de la Fuente,2272998693009,Animal Farm,fiction,2,1,$23.99,2021-01-21 12:25:53,Washington DC,United States,Costco.com,844988e1-a645-4d81-905e-878682d2bac0,Y,
11520,148,Damaris Maurer,3184535749225,O Jerusalem!,history,3,10,$24.99,2021-10-25 03:08:09,Zopopan,Mexico,Powellsbooks.com,4137208b-99b3-4ef4-a35e-374788321aa5,Y,
11521,41,Martina Hahn,2906220058006,Political Philosophers,philosophy,3,5,$31.99,2021-04-02 16:04:54,Tomar,Portugal,Ebay.com,dd0eaea7-ff0a-41a8-a3f7-fe0d996eadca,Y,
11522,201,Liesa Gallegos,1972966875772,Farewell to Arms,fiction,2,3,$32.99,2021-08-10 17:57:01,Perugia,Italy,Booktopia.com,e851125a-c764-4ad9-85df-8e0127945bfb,Y,
11523,418,Carlo Hernandes,2345007627910,Tales of Mystery and Imagination,fiction,1,2,$21.99,2021-08-25 05:02:11,Seville,Spain,Wordery.com,074dd793-ce1f-4a1d-865e-1109552c9c78,N,Card declined
11524,28,Imelda Saldivar,9728457637785,Argumentative Indian,nonfiction,2,1,$37.99,2021-04-20 13:00:52,Turin,Italy,Powellsbooks.com,747c98d4-cdcd-4232-9232-2e960b88ddee,N,Card declined
11525,439,Léonie Smith,3591915587542,Radiowaril Bhashane & Shrutika,nonfiction,2,4,$29.99,2021-12-29 02:44:14,cambridge,England,Indiebound.com,7932284c-4306-418c-8f92-1606424ae224,Y,
11526,350,Jeremy Moser,5871484185836,Nature of Statistical Learning Theory,data_science,1,8,$31.99,2021-12-04 19:43:26,San Jose,United States,Booktopia.com,d93ad13d-5bbd-48f5-a137-9cc5f070d9d0,Y,
11527,152,Anastasie Bowen,3260583528897,Hafasavnuk,fiction,3,9,$37.99,2021-03-08 22:16:35,Orlando,United States,Target.com,0d75d0c8-b12f-4524-9780-ab243be91d8b,Y,
11528,321,Filippo Bertin,7168861197529,Courtroom Genius,nonfiction,3,6,$26.99,2021-05-26 13:59:29,Frankfurt,Germany,Wordery.com,298e1e51-6fe0-410c-88f1-cc4cc1e22306,N,Card declined
11529,485,Humberto Borzomì,7840801609759,Superfreakonomics,economics,3,2,$16.99,2021-06-04 11:42:16,Frankfurt,Germany,Booktopia.com,1ae5d0c3-79c2-4617-826f-b36cef4ab6ce,Y,
11530,333,Hanife Casini,6352219520690,Final Crisis,comic,1,10,$29.99,2021-09-28 07:49:00,Salamanca,Spain,Indiebound.com,b419165e-5ddb-4a7e-94be-9127c90c69d5,Y,
11531,77,Henry Linke,6296451375802,Textbook of Economic Theory,economics,2,9,$40.99,2021-01-10 13:35:41,Leeds,England,Booktopia.com,96705f35-e25e-40d3-9151-8dfed497be4f,Y,
11532,222,Mechthild Sanabria,2622358332459,Dylan on Dylan,nonfiction,2,6,$27.99,2021-10-17 20:47:28,Toyama,Japan,Wordery.com,528776dd-13ef-4100-9ecf-69d7fd03d6b1,Y,
11533,71,Enrique Lefort,8241730428142,Complete Sherlock Holmes,fiction,3,1,$24.99,2021-04-10 17:22:53,Cologne,Germany,Booksamillion.com,45a4fe99-7bd5-4d69-8985-703197df2724,Y,
11534,128,Brunhilde Thompson,5115055203513,Brethren,fiction,3,5,$32.99,2021-03-24 04:26:15,Kamakura,Japan,Waterstones.com,7e0d9ec1-7b88-472d-95f2-8da6de7735b8,Y,
11535,348,Zacarías Hidalgo,0754706381207,Analysis,mathematics,2,4,$40.99,2021-11-22 15:24:43,mainz,Germany,Hive.com,4f0f9928-0128-46a1-be42-f6c191499515,Y,
11536,82,Élise Sorgatz,6711688222328,Killing Joke,comic,3,4,$30.99,2021-12-05 09:12:14,Milan,Italy,Barnesandnoble.com,b6b308d0-773b-4a30-ab46-4204bebbbc34,Y,
11537,419,Gaetano Galeano,0271427878903,Making Software,computer_science,1,10,$34.99,2021-03-13 22:54:58,Toulouse,France,Bookoutlet.com,96551cb8-b662-4747-9f6d-a341d43aeeba,Y,
11538,339,Diane Salvo,3793782527809,Karl Marx Biography,nonfiction,1,2,$19.99,2021-09-30 11:39:24,Lille,France,Powellsbooks.com,db9c0fcd-6fe3-456a-bb17-53e3b93fd8e8,Y,
11539,412,Liberto Migliaccio,2821691972999,Hunchback of Notre Dame,fiction,1,7,$24.99,2021-02-24 02:07:41,Nice,France,Thestrand.com,423135e7-95d0-46a4-889c-7cac94e1c1df,N,Card declined
11540,73,Ermes Iannotti,7168861197529,Courtroom Genius,nonfiction,1,1,$26.99,2021-03-18 10:40:37,Hiroshima,Japan,Costco.com,5eda249d-ff65-4bc6-90e5-fb5b2396e0f1,Y,
11541,265,Gilles Pölitz,0885590262287,City of Joy,fiction,2,8,$37.99,2021-07-22 03:11:14,Leeds,England,Daedalus Books,0afc765c-02bc-48ef-b87d-a49d613281fe,Y,
11542,440,Ivo Pizzamano,7173864014001,Principles of Communication Systems,computer_science,2,1,$30.99,2021-02-12 21:43:15,Birmingham,England,Barnesandnoble.com,d4fdba7f-8da0-4823-8ae9-1ed503e30593,N,Failed to connect to server
11543,286,Laurence Henk,0777067771111,Maqta-e-Ghalib,fiction,1,3,$25.99,2021-09-05 14:34:26,Toledo,Spain,Ebay.com,3137c98f-1236-40d6-beee-6b0c3b5ebeed,N,Failed to connect to server
11544,404,Ljubisa Noël,8185011695970,To Sir With Love,fiction,2,5,$19.99,2021-08-09 00:34:51,Osaka,Japan,Amazon.com,9e24ab16-385b-451d-8278-c001ddb29ffe,Y,
11545,6,Lorena Laine,1819270835187,Justice,philosophy,3,1,$33.99,2021-10-15 06:53:24,Nuremberg,Germany,Thestrand.com,4da758aa-f5a2-4e48-8532-6f9fb88925f2,Y,
11546,165,Ganimete Ackermann,6016419538434,Great Indian Novel,fiction,1,9,$32.99,2021-02-19 17:02:54,Barcelona,Spain,Costco.com,e23634b5-d236-48a9-a55d-40206f928314,N,Card declined
11547,333,Hanife Casini,2954604860646,Age of the Warrior,history,3,8,$23.99,2021-10-08 17:40:28,Salamanca,Spain,Audible.com,2f78889f-0ce8-407c-880c-44d02cb4f786,N,Failed to connect to server
11548,411,Bodo Weaver,6360940955575,Empire of the Mughal - Brothers at War,history,1,5,$40.99,2021-06-18 16:43:48,Leipzig,Germany,Mcnallyrobinson.com,275cf94d-546b-4989-acef-9908887b9490,Y,
11549,222,Mechthild Sanabria,2272998693009,Animal Farm,fiction,2,3,$23.99,2021-01-27 10:13:59,Toyama,Japan,Audible.com,fc3ae338-d056-49d8-a9a4-e08dc092a902,Y,
11550,496,Ramón Pinamonte,5115055203513,Brethren,fiction,2,8,$32.99,2021-09-30 13:14:01,capri,Italy,Audible.com,2915178e-fa96-4087-870a-9c5de4742acf,N,Card declined
11551,488,Leonard Wilkinson,3674656412936,Prince,philosophy,2,8,$21.99,2021-09-29 18:58:52,Hamburg,Germany,Hudsonbooksellers.com,9ea09e51-f878-44fe-96ca-5b868f211f42,Y,
11552,282,Marie Zingg,9728457637785,Argumentative Indian,nonfiction,3,5,$37.99,2021-08-05 14:09:52,Guimaraes,Portugal,Barnesandnoble.com,7792a2b1-16e6-47f3-b63d-606e9245bb6e,Y,
11553,44,Yésica Eugster,8185011695970,To Sir With Love,fiction,1,3,$19.99,2021-06-23 14:17:11,Cordoba,Spain,Walmart.com,4a013d3d-8c05-467e-a176-381fadce6cd8,Y,
11554,224,Inés Jaimes,1435212503008,Vyakti ani Valli,nonfiction,2,7,$37.99,2021-12-05 04:05:15,Faro,Portugal,Chapters.indigo.ca,bb94c50f-0140-4e5e-ada1-5396fe88a7ff,Y,
11555,394,Ivano Buchanan,3082759451644,Flashpoint,comic,3,4,$36.99,2021-03-10 19:15:08,Bremen,Germany,Thestrand.com,88863d4d-9c14-4d91-82d0-abe7c963d8a3,N,Failed to connect to server
11556,387,Cristian Trombetta,0989101399162,Slaughterhouse Five,fiction,3,2,$26.99,2021-06-20 14:46:28,Lille,France,Hive.com,f12a4cdf-4570-40eb-8aad-f266f29e25c9,N,Failed to connect to server
11557,398,Adriano Adame,9894719659342,Integration of the Indian States,history,1,2,$30.99,2021-05-20 00:27:42,Florence,Italy,Chapters.indigo.ca,cc8b524d-182c-43ba-8ca8-6d22b467d5f7,N,Card declined
11558,24,Giesela Calderon,9230310450931,In a Free State,fiction,3,6,$15.99,2021-01-06 05:58:35,Washington DC,United States,Amazon.com,a5cb298c-e254-425c-9be1-2721743bbe0d,Y,
11559,23,Dennis Valverde,6395368818171,Empire of the Mughal - The Serpent's Tooth,history,3,6,$25.99,2021-04-24 21:50:27,Bologna,Italy,Powellsbooks.com,39f5bde8-f475-4440-8f03-d784993ff42e,Y,
11560,176,Aurora Liebelt,4815525780346,Code Book,science,1,1,$33.99,2021-07-15 21:01:58,mainz,Germany,Booksamillion.com,4f8f2467-4474-42af-922c-ce5b1272b23d,Y,
11561,197,Derrick Faivre,0740899331884,Journal of a Novel,fiction,3,10,$23.99,2021-12-11 20:16:13,Vallodolid,Mexico,Abebooks.com,a920a6ac-dbb5-4e81-99ef-ece8317c4279,Y,
11562,254,Desirée Schneider,5871484185836,Nature of Statistical Learning Theory,data_science,2,8,$31.99,2021-08-30 21:26:08,Tavira,Portugal,Indiebound.com,63adec12-9765-4775-96c0-082b7111735f,N,Failed to connect to server
11563,114,Dylan Barre,8139981492619,Numbers Behind Numb3rs,science,1,10,$40.99,2021-12-07 06:02:28,Oxford,England,Hudsonbooksellers.com,8b8d41ac-b7eb-4281-a0a4-6f798bdb85e8,Y,
11564,20,Ricardo Gasperi,9230310450931,In a Free State,fiction,1,6,$15.99,2021-04-14 12:43:34,Nice,France,Abebooks.com,ead46b36-a041-48d7-a4dd-b55a3fc585b8,Y,
11565,106,Senad Gasser,1590042294561,Outsider,fiction,2,9,$19.99,2021-12-04 10:22:19,Turin,Italy,Wordery.com,2ebd411a-ce0a-4712-a6f5-a54fc6464780,Y,
11566,243,Kunibert Golino,3950760334525,Rosy is My Relative,fiction,2,8,$31.99,2021-09-06 21:49:26,Bristol,England,Thestrand.com,779fff5f-7dba-4336-b8ba-74cc0591c00b,Y,
11567,492,Malika Rousset,7970341489266,Computer Vision,data_science,3,2,$34.99,2021-02-25 00:07:29,Benin city,Nigeria,Wordery.com,9599f931-2f36-4c9b-b4c1-96aefe09f978,Y,
11568,178,Jesse Wiek,3513933287112,Orientalism,history,1,1,$23.99,2021-06-24 15:10:34,Madrid,Spain,Amazon.com,be06ba77-23d7-43bf-a4ae-b610b2954661,N,Card declined
11569,367,Eric Zollinger,9271908957746,Winter of Our Discontent,fiction,1,9,$32.99,2021-06-25 03:54:39,Rome,Italy,Costco.com,872b62ab-763f-4bd9-84a4-4e3942a0d61d,Y,
11570,122,Giampiero Keller,1868483396947,Image Processing & Mathematical Morphology,signal_processing,2,9,$40.99,2021-06-25 12:09:39,Paris,France,Walmart.com,3b8c985c-222c-4f7b-bfdd-4486477ece3e,N,Failed to connect to server
11571,319,Rodrigo Pieper,5929450678209,History of Western Philosophy,philosophy,1,4,$23.99,2021-01-20 12:38:35,Leon,Mexico,Booksamillion.com,ba9c7399-b142-44bd-a8fb-0227eb181296,Y,
11572,74,Clémence Siegrist,4689671454396,Let Us C,computer_science,2,10,$25.99,2021-08-05 14:48:18,Turin,Italy,Barnesandnoble.com,c2e048d5-ceca-496d-bc90-b8e50c7c18aa,N,Failed to connect to server
11573,252,Miguel Ledoux,9271908957746,Winter of Our Discontent,fiction,2,7,$32.99,2021-07-12 07:47:52,Lisbon,Portugal,ChronicleBooks.com,ab5850b8-5f4e-4d32-8c9b-9b12df7488eb,N,Failed to connect to server
11574,100,Puccio Kusch,0925554842077,Tales of Beedle the Bard,fiction,2,4,$40.99,2021-05-24 03:04:39,Brighton,England,Albris.com,35bdf3b1-029a-4fae-99aa-a56410bc5d06,N,Card declined
11575,90,Luisa Missoni,3039213765823,Surely You're Joking Mr Feynman,science,2,4,$30.99,2021-05-11 03:06:53,San Diego,United States,Walmart.com,90843167-f1ca-4f2f-8a78-e80888b80e48,Y,
11576,331,Glenn Coronado,1014485183218,Amulet of Samarkand,fiction,1,8,$22.99,2021-09-22 01:58:26,Brighton,England,Audiobooksnow.com,99b321c6-e609-4c80-9ab7-376cd295ff69,N,Card declined
11577,454,Tino Schnyder,0603125023949,Scoop!,history,3,8,$40.99,2021-05-05 18:13:53,Enugu,Nigeria,Thriftbooks.com,735baba4-629b-45e3-9b8d-84674ff28c02,Y,
11578,37,Eberhardt Mccullough,5074931864289,Talking Straight,nonfiction,3,9,$22.99,2021-07-29 00:01:55,Lille,France,Powellsbooks.com,eb094f0b-ece5-42d2-8d9d-6cc168167338,Y,
11579,75,Amy Muñoz,0925554842077,Tales of Beedle the Bard,fiction,2,8,$40.99,2021-05-11 10:44:53,Manchester,England,Target.com,59c7073c-0feb-433b-b53b-acc7f534da25,Y,
11580,73,Ermes Iannotti,6360940955575,Empire of the Mughal - Brothers at War,history,1,8,$40.99,2021-12-24 10:12:54,Hiroshima,Japan,Amazonbooks.com,5096c0aa-f476-4e10-8d92-5fc210209d44,Y,
11581,496,Ramón Pinamonte,5938805880273,Men of Mathematics,mathematics,1,3,$21.99,2021-01-23 02:43:27,capri,Italy,Hudsonbooksellers.com,943db9c6-96c4-4e9b-9f03-64b42cf9a8b6,Y,
11582,22,Margrit Contrafatto,1830675375108,Asami Asami,fiction,3,2,$31.99,2021-01-12 23:36:40,Osaka,Japan,Audiobooks.com,31fd68fc-3325-4f92-a1f6-84799e05fb0b,Y,
11583,148,Damaris Maurer,0700300351054,Case of the Lame Canary,fiction,2,4,$40.99,2021-07-04 05:14:13,Zopopan,Mexico,Audible.com,d81984f8-4027-4189-93e5-49abea44ee82,Y,
11584,16,Sylvie Wolf,7166446595142,We the Living,fiction,1,3,$34.99,2021-07-22 05:52:23,Tokyo,Japan,ChronicleBooks.com,18f986df-2556-43ec-9afb-9e9770b503a3,Y,
11585,352,Rossana Martucci,4870898407610,Doctor in the Nude,fiction,3,3,$34.99,2021-12-11 17:29:39,capri,Italy,Daedalus Books,eed42ee3-4384-4d97-8e28-e70067e7f6c9,Y,
11586,130,Manuel Parra,3840730626869,Judge,fiction,1,4,$18.99,2021-08-27 18:54:27,Guimaraes,Portugal,Wordery.com,6f31d987-cdde-4e96-8451-d07a2ea77078,Y,
11587,380,Nicholas Casillas,4870898407610,Doctor in the Nude,fiction,3,7,$34.99,2021-12-30 05:28:27,Porto,Portugal,Daedalus Books,36dd65bf-9c90-4ace-971a-a747b3a4e2d1,Y,
11588,161,Grace Riascos,8400652822227,Char Shabda,nonfiction,3,3,$37.99,2021-10-14 03:17:21,Monterrey,Mexico,Wordery.com,cf8a17e2-5136-4b7b-be1f-85291e352785,Y,
11589,282,Marie Zingg,3082759451644,Flashpoint,comic,2,1,$36.99,2021-03-24 11:27:16,Guimaraes,Portugal,Audiobooks.com,bc54bee8-c13d-46c0-94a8-76cf6a29e764,N,Failed to connect to server
11590,448,Carmenza Russell,0190412438857,We the Nation,philosophy,1,1,$17.99,2021-02-01 09:55:50,Yokohama,Japan,ChronicleBooks.com,ececc3d2-def3-4432-8a93-37bfbca25ffc,Y,
11591,212,Julio César Vogel,6606573547122,Econometric Analysis,economics,1,9,$36.99,2021-04-27 07:28:11,Tomar,Portugal,Hive.com,b38f5df6-4e0b-40c3-8fc4-e3fab5869f06,Y,
11592,485,Humberto Borzomì,7355645641747,Power Electronics - Rashid,computer_science,1,6,$15.99,2021-08-26 10:53:29,Frankfurt,Germany,Indiebound.com,de20c639-e1c3-403d-9f54-55c2fe126be3,Y,
11593,258,Javier Bryant,2076984564287,Statistical Decision Theory',data_science,1,1,$24.99,2021-11-27 06:32:15,mainz,Germany,ChronicleBooks.com,766e4375-015b-454f-bf64-0f5676bf66ef,N,Failed to connect to server
11594,0,Arsim Gloor,6395368818171,Empire of the Mughal - The Serpent's Tooth,history,3,8,$25.99,2021-11-25 15:00:04,Valencia,Spain,Audiobooks.com,0ec211ab-3e75-49ed-a1de-08f2c644a902,Y,
11595,248,Courtney Börner,6354603053579,Free Will,philosophy,1,6,$32.99,2021-09-01 09:43:41,Hamburg,Germany,Amazonbooks.com,3fb94788-c628-4736-af21-14b3b4e7105a,Y,
11596,118,Elda Allen,9271908957746,Winter of Our Discontent,fiction,3,2,$32.99,2021-04-23 10:45:55,Cancun,Mexico,Kidsbooks.com,cec6bbd9-5b04-4086-8a2e-1a7ecc0a10b9,Y,
11597,273,Mark Austin,3513933287112,Orientalism,history,3,5,$23.99,2021-02-05 06:51:03,Strasbourg,France,Kidsbooks.com,9e377815-18de-4593-85eb-414957fecc32,Y,
11598,97,André Perrot,3674656412936,Prince,philosophy,3,6,$21.99,2021-11-25 19:16:28,Evora,Portugal,Hudsonbooksellers.com,f60a9ebd-d262-491e-ae4d-938a8ee09b75,Y,
11599,338,Marcela Lopez,1985373576071,Mossad,history,2,8,$16.99,2021-04-01 11:54:11,Yokohama,Japan,Booksamillion.com,8bc34d2a-3716-46c6-b031-88d7442cbd49,Y,
11600,231,Orazio Pedroza,3688712180103,Attorney,fiction,2,4,$30.99,2021-08-13 04:17:39,Benin city,Nigeria,Powellsbooks.com,971ff993-f41f-4a3a-a329-94e757ac5e30,N,Card declined
11601,189,Mahmoud Jackson,6360940955575,Empire of the Mughal - Brothers at War,history,3,8,$40.99,2021-05-06 03:26:44,lagos,Nigeria,Thriftbooks.com,28627309-7290-46b6-8b8f-24de5852e063,Y,
11602,397,Cristina Myers,1864573258577,Cathedral and the Bazaar,computer_science,1,9,$33.99,2021-11-03 23:45:05,capri,Italy,Audible.com,2bbeb7c2-fcb3-454a-967d-7b114f466030,Y,
11603,298,Jacques Trommler,5685125022059,Half A Life,fiction,3,9,$16.99,2021-04-15 18:27:41,Monterrey,Mexico,Hudsonbooksellers.com,fb4eefce-8284-4cde-9e7a-a7a4656d8c9b,N,Card declined
11604,458,José Emilio Wernecke,1620766075419,Moon is Down,fiction,3,8,$40.99,2021-03-13 19:39:09,Leon,Mexico,Audiobooks.com,4306ad44-7efd-4e36-9b3f-860818916c1c,N,Failed to connect to server
11605,200,Francisco Gorlitz,6256627285236,All the President's Men,history,2,8,$22.99,2021-07-19 16:42:04,Faro,Portugal,Powellsbooks.com,abf9341e-200d-4d32-b8a6-0baabf7da778,Y,
11606,192,Louis Bradley,4364000415582,Dongri to Dubai,nonfiction,2,6,$18.99,2021-06-09 14:42:01,mainz,Germany,Booktopia.com,7efcd65a-0821-4e01-91d5-282f95618d92,Y,
11607,454,Tino Schnyder,9629793970379,Urlasurla,fiction,3,3,$22.99,2021-08-23 06:45:47,Enugu,Nigeria,Walmart.com,c33684f8-a9cc-407a-8d46-94996e7bca37,Y,
11608,378,Arnaldo Schmid,0648870916627,New Markets & Other Essays,economics,3,4,$32.99,2021-06-22 23:57:44,capri,Italy,Bookoutlet.com,213741be-891c-4838-aee3-a58faad39150,Y,
11609,167,Josef Döhn,4599246610938,New Machiavelli,fiction,3,10,$39.99,2021-03-03 15:17:34,Vallodolid,Mexico,Wordery.com,6a33a9e6-8f70-42aa-88e6-4b902f27263d,Y,
11610,420,Gerald Velázquez,3126379168602,Beyond Degrees,nonfiction,1,10,$31.99,2021-07-22 03:11:34,Florida,United States,Thestrand.com,f660841e-d39f-4444-9bfa-d6892b6de652,Y,
11611,305,Alexandria Stanley,6179722576293,From Beirut to Jerusalem,history,3,7,$28.99,2021-03-14 05:41:49,Manchester,England,Barnesandnoble.com,82fd8fb2-37f2-45ba-bfd4-de2c9d691939,Y,
11612,100,Puccio Kusch,4689671454396,Let Us C,computer_science,1,9,$25.99,2021-05-20 00:49:22,Brighton,England,Chapters.indigo.ca,7ed8342b-7b22-4e89-be1a-40458c1b6416,Y,
11613,438,Josette Roth,0777067771111,Maqta-e-Ghalib,fiction,3,5,$25.99,2021-02-20 23:01:22,Ilorin,Nigeria,ChronicleBooks.com,30ff0c2e-44b7-46fa-b5db-cb414c78c437,Y,
11614,321,Filippo Bertin,3950760334525,Rosy is My Relative,fiction,2,2,$31.99,2021-07-21 03:04:30,Frankfurt,Germany,ChronicleBooks.com,63d369cc-f150-4ea9-bf76-056d4d7f4b0b,Y,
11615,14,Valentino Valdivia,9230310450931,In a Free State,fiction,3,2,$15.99,2021-10-30 20:07:58,Brighton,England,Amazonbooks.com,b732f9de-f65a-4b5f-9fe0-c333cfddec72,Y,
11616,288,Maggie Frick,6546118775514,Complete Sherlock Holmes,fiction,2,7,$18.99,2021-02-20 13:30:24,Cancun,Mexico,Barnesandnoble.com,755b86be-2110-44a9-874c-48e646aaff78,Y,
11617,385,Andrés Ávila,8961823366709,Empire of the Mughal - The Tainted Throne,history,3,7,$26.99,2021-06-20 13:54:26,Cologne,Germany,Target.com,7ffb6880-aeb7-4164-9d82-e43d5eb8bc20,Y,
11618,93,Christopher Sepúlveda,2272998693009,Animal Farm,fiction,3,6,$23.99,2021-03-09 13:54:54,Cologne,Germany,Audiobooksnow.com,74d6a88e-2d8e-4ac9-a51a-41e28d9a7291,Y,
11619,274,Thibault Laroche,8300689717858,Life in Letters,nonfiction,1,7,$35.99,2021-07-04 12:59:32,Toledo,Spain,Waterstones.com,f286dc4c-34c4-4f35-8794-eb6245aa5678,Y,
11620,143,Léon Espino,6853941025991,World's Great Thinkers,philosophy,3,6,$15.99,2021-04-06 12:08:45,Elvas,Portugal,Hudsonbooksellers.com,d05a0c30-6f9d-4d60-bb39-defbb6c75c10,Y,
