order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,quantity,price,datetime,city,country(state),ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
9118,24, Amy Barnes,100494,Highlander,Toyota,Wallet,20,35855,12/29/2021 6:27,Columbia,South Carolina,Car Max,tr-800615,Y,
9119,2, Mary Jane,200261,Escape,Ford,UPI,5,27185,03-03-2021 12:56,Macon,Georgia,AutoTrader,eX-346699,Y,
9120,2, Mary Jane,200787,CR-V,Honda,Card,16,26800,9/15/2021 1:43,Columbia,South Carolina,eBay,ON-464981,Y,
9121,6, Alex Poppins,400562,Wrangler,Jeep,Card,10,30295,02-01-2021 23:33,Huntsville,Alabama,AutoTrader,MC-456767,Y,
9122,16, Dave Hernandez,200261,Escape,Ford,Wallet,15,27185,3/18/2021 1:47,Shreveport,Louisiana,AutoTrader,Gh-892411,Y,
9123,15, Micheal Smith,200528,Grand Cherokee,Jeep,Wallet,16,39000,9/14/2021 9:07,Tupelo,Mississippi,eBay,qh-249708,N,Credit or debit card is expired 
9124,1, John Smith,201081,Tucson,Hyundai,Wallet,15,2495000,11-02-2021 20:19,Dulles,Virginia,Car Max,ez-075655,Y,
9125,4, Rashid Matthews,100409,Tacoma,Toyota,UPI,14,27150,6/20/2021 18:46,Roanoke,Virginia,AutoTrader,Yn-665314,Y,
9126,9, Chloe Howells,100494,Highlander,Toyota,Card,3,35855,08-05-2021 10:29,North Little Rock,Arkansas,Carvana,CU-259013,Y,
9127,20, Ryan Collier,300723,Accord,Honda,Card,11,26520,01-06-2021 18:07,Baton Rouge,Louisiana,AutoTrader,XD-790471,Y,
9128,24, Amy Barnes,300451,Corolla,Toyota,UPI,13,20425,5/16/2021 1:46,Tupelo,Mississippi,Car Max,GP-258859,N,The payment gateway does not support
9129,6, Alex Poppins,201278,Outback,Subaru,Wallet,20,26945,02-02-2021 01:32,Bristol,Tennessee,eBay,Nx-222447,N,The consumers account is suspended or closed 
9130,1, John Smith,200528,Grand Cherokee,Jeep,Internet Banking,14,39000,6/28/2021 20:13,Roanoke,Virginia,eBay,Gv-103150,Y,
9131,23, Usamah Khan,300857,Model Y,Tesla,Wallet,15,65990,05-10-2021 21:34,Spartanburg,South Carolina,AutoTrader,UI-125053,Y,
9132,7, Calvin Harris,100145,Silverado,Chevrolet,Wallet,12,34600,2/25/2021 3:03,Atlanta,Georgia,Carfax,vf-858023,Y,
9133,23, Usamah Khan,200794,HR-V,Honda,Internet Banking,19,23650,12/19/2021 8:10,Greenville,South Carolina,AutoTrader,vn-686815,Y,
9134,14, Kumar Singh,200528,Grand Cherokee,Jeep,Card,14,39000,9/14/2021 23:00,Lynchburg,Virginia,Car Max,Px-280505,N,Credit or debit card is canceled
9135,23, Usamah Khan,300451,Corolla,Toyota,Wallet,11,20425,11-06-2021 11:56,Little Rock,Arkansas,eBay,bn-825513,Y,
9136,21, Louis Way,200261,Escape,Ford,Card,18,27185,03-06-2021 14:52,Savannah,Georgia,Car Max,nB-970034,Y,
9137,18, Susan Boyle,100494,Highlander,Toyota,Wallet,16,35855,03-03-2021 21:54,Apalachicola,Florida,Car Max,lY-341875,Y,
9138,21, Louis Way,100409,Tacoma,Toyota,UPI,18,27150,08-08-2021 12:40,Daytona Beach,Florida,eBay,PT-706367,Y,
9139,22, Jenny Pickard,201278,Outback,Subaru,Internet Banking,18,26945,8/26/2021 2:44,Pensacola,Florida,Car Max,ok-293915,Y,
9140,1, John Smith,300995,Altima,Nissan,Card,13,24900,04-04-2021 22:58,Dulles,Virginia,AutoTrader,pX-378854,Y,
9141,20, Ryan Collier,300723,Accord,Honda,UPI,20,26520,12-06-2021 23:21,Knoxville,Tennessee,Carvana,qs-147003,Y,
9142,4, Rashid Matthews,100145,Silverado,Chevrolet,Internet Banking,5,34600,9/28/2021 20:27,Miami,Florida,eBay,By-292595,Y,
9143,12, Eric Kemsley,200787,CR-V,Honda,Wallet,17,26800,5/19/2021 18:30,Johnson City,Tennessee,AutoTrader,PF-660470,Y,
9144,3,Alexander Hopkins,200233,Explorer,Ford,Wallet,19,35510,10/19/2021 13:09,Columbia,South Carolina,Carvana,Ig-100235,Y,
9145,17, Maria Garcia,300857,Model Y,Tesla,Card,20,65990,05-07-2021 11:28,Lexington,Kentucky,Carfax,CK-221550,Y,
9146,12, Eric Kemsley,400562,Wrangler,Jeep,Card,6,30295,06-06-2021 23:56,Huntington,West Virginia,Car Max,yJ-864527,Y,
9147,17, Maria Garcia,100494,Highlander,Toyota,UPI,11,35855,04-10-2021 09:58,Greenville,South Carolina,eBay,Mi-965242,N,Incorrect Pin
9148,1, John Smith,300723,Accord,Honda,Internet Banking,5,26520,11/25/2021 2:59,Huntsville,Alabama,eBay,OO-935659,Y,
9149,11, Chris Jones,100494,Highlander,Toyota,Internet Banking,5,35855,09-08-2021 22:54,Huntsville,Alabama,AutoTrader,tR-312450,Y,
9150,10, Max Halloway,201278,Outback,Subaru,UPI,18,26945,06-06-2021 14:32,Winston-Salem,North Carolina,Carfax,bl-763305,Y,
9151,23, Usamah Khan,100494,Highlander,Toyota,UPI,2,35855,9/15/2021 12:28,Jackson,Mississippi,Carvana,gr-677032,Y,
9152,4, Rashid Matthews,100145,Silverado,Chevrolet,Card,6,34600,5/31/2021 8:26,Montgomery,Alabama,Carfax,sh-232553,N,Incorrect Pin
9153,14, Kumar Singh,100648,Sierra,GMC,Wallet,7,37195,6/22/2021 6:16,Lake Charles,Louisiana,AutoTrader,mq-878462,N,The consumers account is suspended or closed 
9154,18, Susan Boyle,200261,Escape,Ford,Card,20,27185,03-03-2021 08:57,Spartanburg,South Carolina,Carfax,lh-351285,N,Credit or debit card is expired 
9155,14, Kumar Singh,200967,Rogue,Nissan,Card,1,27150,9/29/2021 20:49,New Orleans,Louisiana,Carvana,IJ-162567,Y,
9156,3,Alexander Hopkins,200794,HR-V,Honda,Card,13,23650,01-06-2021 03:06,Greenville,South Carolina,Carvana,GW-621314,N,Incorrect Pin
9157,24, Amy Barnes,100494,Highlander,Toyota,Wallet,15,35855,10/21/2021 20:50,Johnson City,Tennessee,AutoTrader,mi-829694,Y,
9158,7, Calvin Harris,300723,Accord,Honda,Wallet,19,26520,7/29/2021 4:44,Atlanta,Georgia,AutoTrader,JW-940778,Y,
9159,4, Rashid Matthews,200261,Escape,Ford,Internet Banking,16,27185,5/24/2021 2:53,Roanoke,Virginia,Carfax,qs-653799,Y,
9160,4, Rashid Matthews,200482,RAV4,Toyota,Internet Banking,18,26975,3/24/2021 4:57,Huntington,West Virginia,eBay,kS-362611,Y,
9161,12, Eric Kemsley,201137,CX-5,Mazda,Internet Banking,11,26250,04-09-2021 06:39,Augusta,Georgia,Carvana,qn-718776,Y,
9162,5, Brandon Johnson,300995,Altima,Nissan,Card,17,24900,09-04-2021 10:33,Tupelo,Mississippi,eBay,Gt-736314,Y,
9163,17, Maria Garcia,100494,Highlander,Toyota,Internet Banking,2,35855,06-12-2021 09:30,New Orlando,Louisiana,eBay,EW-912871,Y,
9164,7, Calvin Harris,201137,CX-5,Mazda,Card,18,26250,04-10-2021 20:19,Charleston,West Virginia,Car Max,bp-936697,Y,
9165,14, Kumar Singh,300857,Model Y,Tesla,Internet Banking,18,65990,7/21/2021 3:20,Lake Charles,Louisiana,Car Max,it-183366,Y,
9166,9, Chloe Howells,100243,F-150,Ford,Wallet,20,45525,04-11-2021 17:46,Richmond,Virginia,eBay,ss-703022,Y,
9167,13, James Rodriguez,201137,CX-5,Mazda,Wallet,17,26250,09-02-2021 04:27,Birmingham,Alabama,Car Max,ak-998756,Y,
9168,19, Jordan Brown,200967,Rogue,Nissan,Wallet,20,27150,12/28/2021 20:59,Huntington,West Virginia,Car Max,tO-780783,Y,
9169,20, Ryan Collier,200794,HR-V,Honda,UPI,19,23650,03-11-2021 10:03,Huntsville,Alabama,Carfax,Zx-491035,Y,
9170,22, Jenny Pickard,200261,Escape,Ford,Internet Banking,17,27185,6/17/2021 2:20,Mobile,Alabama,Car Max,Ns-899887,Y,
9171,2, Mary Jane,100243,F-150,Ford,Internet Banking,4,45525,06-06-2021 00:30,Shreveport,Louisiana,Carvana,UV-104670,Y,
9172,16, Dave Hernandez,201278,Outback,Subaru,UPI,19,26945,12/27/2021 18:38,Charleston,West Virginia,Carfax,UT-632627,Y,
9173,11, Chris Jones,300857,Model Y,Tesla,Wallet,8,65990,07-05-2021 04:55,Knoxville,Tennessee,Car Max,kO-514634,N,The billing address is invalid 
9174,17, Maria Garcia,100379,1500,Ram,Internet Banking,11,33975,11/25/2021 2:47,Cape Hatteras,North Carolina,Carfax,jj-198573,Y,
9175,8, Justin Thomas,300857,Model Y,Tesla,UPI,15,65990,12/28/2021 7:21,Little Rock,Arkansas,,xv-246004,Y,
9176,24, Amy Barnes,300857,Model Y,Tesla,Card,11,65990,3/23/2021 23:58,Mobile,Alabama,eBay,Om-172108,Y,
9177,21, Louis Way,100145,Silverado,Chevrolet,UPI,1,34600,08-01-2021 11:29,Lake Charles,Louisiana,AutoTrader,Bl-750526,Y,
9178,5, Brandon Johnson,200787,CR-V,Honda,Card,8,26800,9/15/2021 16:51,Elkins,West Virginia,Carfax,uG-821718,Y,
9179,16, Dave Hernandez,300804,Model 3,Tesla,Internet Banking,3,46990,9/29/2021 16:16,Louisville,Kentucky,Car Max,DL-943200,Y,
9180,6, Alex Poppins,100648,Sierra,GMC,Wallet,9,37195,4/17/2021 12:40,Tupelo,Mississippi,Car Max,zW-314449,Y,
9181,12, Eric Kemsley,200967,Rogue,Nissan,Internet Banking,3,27150,08-05-2021 15:04,Daytona Beach,Florida,Carfax,Gb-035968,Y,
9182,13, James Rodriguez,100494,Highlander,Pontiac,Card,19,35855,1/14/2021 6:53,Miami,Florida,AutoTrader,Kh-278334,Y,
9183,20, Ryan Collier,100243,F-150,Ford,Card,11,45525,11-07-2021 01:54,Augusta,Georgia,Car Max,av-273198,Y,
9184,10, Max Halloway,201278,Outback,Subaru,Card,13,26945,3/16/2021 18:23,Charleston,South Carolina,Car Max,uG-494911,N,The payment gateway does not support
9185,19, Jordan Brown,200122,Equinox,Chevrolet,Wallet,13,26300,05-07-2021 02:17,Columbus,Georgia,Car Max,wv-332667,Y,
9186,25, Karen Smith,100145,Silverado,Chevrolet,Wallet,2,34600,8/19/2021 21:10,Jackson,Mississippi,Carvana,Ze-433678,N,Incorrect Pin
9187,18, Susan Boyle,100494,Highlander,Toyota,Internet Banking,6,35855,9/27/2021 6:40,Augusta,Georgia,Carfax,vj-308628,N,Credit or debit card is expired 
9188,9, Chloe Howells,200233,Explorer,Ford,UPI,21,35510,7/24/2021 22:26,Lake Charles,Louisiana,Car Max,ZQ-029672,Y,
9189,21, Louis Way,200528,Grand Cherokee,Jeep,Card,13,39000,1/28/2021 12:15,Birmingham,Alabama,Car Max,xa-383217,Y,
9190,10, Max Halloway,100409,Tacoma,Toyota,Wallet,5,27150,3/18/2021 20:55,Nashville,Tennessee,Carvana,Tf-910719,Y,
9191,7, Calvin Harris,200787,CR-V,Honda,Internet Banking,1,26800,11/17/2021 7:06,Fort Smith,Arkansas,Carfax,vw-007709,N,Credit or debit card is canceled
9192,10, Max Halloway,200794,HR-V,Honda,UPI,10,23650,10-02-2021 07:33,Shreveport,Louisiana,Carvana,Oz-542749,Y,
9193,2, Mary Jane,300451,Corolla,Toyota,Internet Banking,17,20425,1/30/2021 21:40,Huntington,West Virginia,eBay,Te-593943,Y,
9194,22, Jenny Pickard,200233,Explorer,Ford,UPI,8,35510,5/13/2021 9:16,Shreveport,Louisiana,Carfax,eB-978756,Y,
9195,8, Justin Thomas,300479,Camry,Toyota,Wallet,18,25945,6/17/2021 8:01,Huntington,West Virginia,AutoTrader,nj-951268,N,Merchant account blocks the transaction
9196,18, Susan Boyle,100494,Highlander,Toyota,UPI,6,35855,7/21/2021 8:34,Shreveport,Louisiana,Carfax,QN-115088,N,The billing address is invalid 
9197,2, Mary Jane,200787,CR-V,Honda,Internet Banking,10,26800,12/28/2021 1:10,Lynchburg,Virginia,Carvana,LL-881453,Y,
9198,1, John Smith,200967,Rogue,Nissan,Wallet,6,27150,7/16/2021 7:12,Norfolk,Virginia,Car Max,Ea-654442,Y,
9199,10, Max Halloway,100409,Tacoma,Toyota,Internet Banking,4,27150,02-11-2021 19:33,Lake Charles,Louisiana,Carfax,li-801818,Y,
9200,22, Jenny Pickard,300451,Corolla,Toyota,Card,11,20425,12-03-2021 07:52,Columbus,Georgia,Carvana,cU-894162,Y,
9201,19, Jordan Brown,201137,CX-5,Mazda,Internet Banking,16,26250,09-04-2021 19:53,Fort Smith,Arkansas,Carvana,bN-100421,Y,
9202,5, Brandon Johnson,300723,Accord,Honda,Wallet,21,26520,2/28/2021 12:54,Miami,Florida,Car Max,vG-733822,N,Credit or debit card is expired 
9203,25, Karen Smith,300479,Camry,Toyota,Internet Banking,5,25945,10/26/2021 20:09,Richmond,Virginia,eBay,mZ-248957,Y,
9204,1, John Smith,300857,Model Y,Tesla,UPI,17,65990,6/29/2021 8:59,Key West,Florida,eBay,IO-254894,N,The consumers account is suspended or closed 
9205,7, Calvin Harris,201137,CX-5,Mazda,UPI,8,26250,07-08-2021 01:09,Shreveport,Louisiana,AutoTrader,gm-501744,Y,
9206,12, Eric Kemsley,200233,Explorer,Ford,Internet Banking,2,35510,3/18/2021 21:24,Tupelo,Mississippi,Carvana,CI-264923,N,The billing address is invalid 
9207,12, Eric Kemsley,300451,Corolla,Toyota,Wallet,8,20425,10-03-2021 11:00,Greenville,South Carolina,eBay,Eu-637167,Y,
9208,16, Dave Hernandez,200794,HR-V,Honda,Wallet,3,23650,11-04-2021 16:08,Pensacola,Florida,eBay,Jj-042186,Y,
9209,2, Mary Jane,200122,Equinox,Chevrolet,Wallet,7,26300,7/23/2021 20:38,Baton Rouge,Louisiana,Carvana,Hu-056425,Y,
9210,14, Kumar Singh,300451,Corolla,Toyota,Wallet,19,20425,1/24/2021 16:00,Charleston,South Carolina,AutoTrader,di-211080,Y,
9211,25, Karen Smith,200122,Equinox,Chevrolet,UPI,3,26300,7/30/2021 16:24,Mobile,Alabama,Car Max,KQ-280785,N,Credit or debit card is canceled
9212,13, James Rodriguez,201137,CX-5,Mazda,Wallet,9,26250,1/30/2021 13:16,Raleigh,North Carolina,Car Max,kC-878647,N,The payment gateway does not support
9213,24, Amy Barnes,200528,Grand Cherokee,Jeep,UPI,11,39000,6/30/2021 10:57,Spartanburg,South Carolina,Car Max,mK-619804,N,The consumers account is suspended or closed 
9214,9, Chloe Howells,400562,Wrangler,Jeep,Card,9,30295,12/20/2021 12:14,Shreveport,Louisiana,eBay,by-080028,Y,
9215,6, Alex Poppins,200233,Explorer,Ford,UPI,19,35510,9/26/2021 9:30,Huntsville,Alabama,Carvana,QI-414949,N,Merchant account blocks the transaction
9216,9, Chloe Howells,300451,Corolla,Toyota,Wallet,12,20425,06-05-2021 08:01,Memphis,Tennessee,eBay,XL-832319,Y,
9217,23, Usamah Khan,201081,Tucson,Hyundai,Card,13,24950,8/27/2021 14:24,Wilmington,North Carolina,eBay,hL-422272,Y,
9218,14, Kumar Singh,200233,Explorer,Ford,Internet Banking,12,35510,09-03-2021 20:25,Elkins,West Virginia,Carvana,Fk-705786,N,Incorrect Pin
9219,24, Amy Barnes,200794,HR-V,Honda,Card,3,23650,12-11-2021 03:31,Lynchburg,Virginia,AutoTrader,dW-774549,Y,
9220,18, Susan Boyle,100379,1500,Ram,UPI,10,33975,11/21/2021 23:56,Huntsville,Alabama,eBay,Zr-104504,Y,
9221,6, Alex Poppins,200482,RAV4,Toyota,Internet Banking,8,26975,12-10-2021 06:02,Fort Smith,Arkansas,Carfax,XR-925298,N,The consumers account is suspended or closed 
9222,24, Amy Barnes,300804,Model 3,Tesla,UPI,2,46990,1/27/2021 2:51,Jackson,Kentucky,Carfax,aQ-599887,Y,
9223,17, Maria Garcia,201137,CX-5,Mazda,Wallet,13,26250,2/17/2021 4:20,Nashville,Tennessee,Carfax,ei-482450,Y,
9224,5, Brandon Johnson,100494,Highlander,Toyota,Card,19,35855,12-09-2021 10:50,Asheville,North Carolina,eBay,Ku-340850,Y,
9225,21, Louis Way,400562,Wrangler,Jeep,UPI,1,30295,7/24/2021 7:43,Lexington,Kentucky,Carfax,Yd-661400,Y,
9226,15, Micheal Smith,300804,Model 3,Tesla,UPI,10,46990,04-12-2021 07:09,Meridian,Mississippi,Carfax,kj-349363,Y,
9227,8, Justin Thomas,300804,Model 3,Tesla,Wallet,12,46990,9/25/2021 15:59,Kingsport,Tennessee,Carvana,TH-322446,Y,
9228,17, Maria Garcia,400562,Wrangler,Jeep,Internet Banking,3,30295,12/22/2021 13:28,Paducah,Kentucky,AutoTrader,Uv-467367,Y,
9229,3,Alexander Hopkins,100145,Silverado,Chevrolet,UPI,12,34600,2/28/2021 22:13,Tupelo,Mississippi,eBay,nt-756864,Y,
9230,25, Karen Smith,300451,Corolla,Toyota,Internet Banking,11,20425,12/26/2021 1:02,Jackson,Kentucky,AutoTrader,pn-600256,N,Credit or debit card is canceled
9231,8, Justin Thomas,300479,Camry,Toyota,UPI,19,25945,11/15/2021 7:41,Little Rock,Arkansas,Carvana,MY-997113,N,Credit or debit card is canceled
9232,9, Chloe Howells,200122,Equinox,Chevrolet,Card,19,26300,7/31/2021 19:50,Dulles,Virginia,Carvana,qk-266670,Y,
9233,15, Micheal Smith,300723,Accord,Honda,UPI,5,26520,8/14/2021 8:41,Greenville,South Carolina,Carfax,qq-902573,Y,
9234,3,Alexander Hopkins,100494,Highlander,Toyota,Internet Banking,12,35855,12-05-2021 04:39,Charlotte,North Carolina,eBay,rS-769736,Y,
9235,6, Alex Poppins,300451,Corolla,Toyota,Card,12,20425,09-04-2021 12:17,Tupelo,Mississippi,Carfax,Hp-058709,Y,
9236,12, Eric Kemsley,200528,Grand Cherokee,Jeep,UPI,14,39000,5/24/2021 22:34,Augusta,Georgia,eBay,NS-668937,Y,
9237,9, Chloe Howells,200794,HR-V,Honda,Wallet,6,23650,03-08-2021 04:17,Charleston,West Virginia,eBay,Bl-651267,N,Credit or debit card is expired 
9238,3,Alexander Hopkins,300723,Accord,Honda,Wallet,4,26520,7/19/2021 2:58,Norfolk,Virginia,eBay,kw-962526,Y,
9239,8, Justin Thomas,200482,RAV4,Toyota,Internet Banking,2,26975,11-12-2021 08:55,Pensacola,Florida,eBay,aQ-080274,N,The billing address is invalid 
9240,10, Max Halloway,200122,Equinox,Chevrolet,Wallet,3,26300,8/14/2021 5:50,Bowling Green,Kentucky,AutoTrader,Le-985540,Y,
9241,25, Karen Smith,100379,1500,Ram,Wallet,10,33975,11/19/2021 1:11,Jackson,Mississippi,eBay,wy-328314,N,The payment gateway does not support
9242,25, Karen Smith,300857,Model Y,Tesla,UPI,19,65990,02-02-2021 16:57,Lexington,Kentucky,AutoTrader,Sz-343056,N,The payment gateway does not support
9243,5, Brandon Johnson,300723,Accord,Honda,Card,12,26520,3/25/2021 7:10,Fort Smith,Arkansas,AutoTrader,am-258788,Y,
9244,15, Micheal Smith,100494,Highlander,Toyota,Card,4,35855,12/14/2021 12:33,Baton Rouge,Louisiana,Carfax,mz-315704,Y,
9245,22, Jenny Pickard,300786,Civic,Honda,UPI,17,22550,11-01-2021 12:29,Kingsport,Tennessee,Carfax,Wv-646771,Y,
9246,13, James Rodriguez,200482,RAV4,Toyota,Internet Banking,12,26975,02-09-2021 11:13,Baton Rouge,Louisiana,Car Max,gU-566380,Y,
9247,1, John Smith,200482,RAV4,Toyota,Internet Banking,18,26975,11-06-2021 22:16,Bowling Green,Kentucky,Carfax,Uc-254018,Y,
9248,21, Louis Way,100648,Sierra,GMC,Card,6,37195,7/22/2021 22:21,Birmingham,Alabama,Carvana,Xz-032084,Y,
9249,13, James Rodriguez,100379,1500,Ram,UPI,16,33975,10/22/2021 3:18,Athens,Georgia,Car Max,lX-491935,Y,
9250,2, Mary Jane,300804,Model 3,Tesla,Wallet,11,46990,09-06-2021 19:00,Little Rock,Arkansas,Carvana,EX-732121,Y,
9251,7, Calvin Harris,300995,Altima,Nissan,UPI,15,24900,08-04-2021 19:06,Jackson,Mississippi,Carvana,hA-155656,N,The payment gateway does not support
9252,17, Maria Garcia,200122,Equinox,Chevrolet,Wallet,5,26300,5/18/2021 3:31,Paducah,Kentucky,eBay,ly-945980,N,The payment gateway does not support
9253,9, Chloe Howells,300786,Civic,Honda,Wallet,4,22550,03-01-2021 15:25,Oak Ridge,Tennessee,Car Max,tX-609648,N,The consumers account is suspended or closed 
9254,6, Alex Poppins,300479,Camry,Toyota,Wallet,20,25945,3/14/2021 10:43,Jacksonville,Florida,AutoTrader,qP-637408,N,The billing address is invalid 
9255,23, Usamah Khan,200794,HR-V,Honda,UPI,2,23650,9/16/2021 6:01,Winston-Salem,North Carolina,Carvana,gx-694478,Y,
9256,2, Mary Jane,300804,Model 3,Tesla,Wallet,17,46990,09-12-2021 02:01,Bowling Green,Kentucky,Carfax,Mu-879505,N,The consumers account is suspended or closed 
9257,2, Mary Jane,300786,Civic,Honda,UPI,19,22550,09-07-2021 16:21,Columbia,South Carolina,Carfax,ys-400250,N,The payment gateway does not support
9258,11, Chris Jones,300804,Model 3,Tesla,Card,12,46990,5/22/2021 2:04,Pensacola,Florida,Carvana,lV-814855,Y,
9259,3,Alexander Hopkins,300723,Accord,Honda,Wallet,19,26520,01-12-2021 21:01,Knoxville,Tennessee,Carfax,hE-808175,Y,
9260,19, Jordan Brown,201081,Tucson,Hyundai,Wallet,15,24950,11-10-2021 19:31,Spartanburg,South Carolina,AutoTrader,qa-349926,Y,
9261,24, Amy Barnes,200967,Rogue,Nissan,UPI,8,27150,8/16/2021 3:16,Lynchburg,Virginia,Car Max,WU-712423,Y,
9262,17, Maria Garcia,200261,Escape,Ford,UPI,19,27185,11/25/2021 5:34,Jackson,Kentucky,eBay,dS-291526,Y,
9263,8, Justin Thomas,100243,F-150,Ford,Card,16,45525,3/13/2021 20:29,Chattanooga,Tennessee,Carvana,bf-278693,Y,
9264,20, Ryan Collier,200967,Rogue,Nissan,Internet Banking,17,27150,10/29/2021 11:38,Columbia,South Carolina,Carvana,nH-874704,Y,
9265,1, John Smith,200122,Equinox,Chevrolet,Card,10,26300,12-04-2021 04:06,Fort Smith,Arkansas,AutoTrader,Dy-666761,Y,
9266,11, Chris Jones,300479,Camry,Toyota,Internet Banking,18,25945,3/21/2021 23:46,Richmond,Virginia,AutoTrader,DO-345593,Y,
9267,13, James Rodriguez,100243,F-150,Ford,UPI,1,45525,04-09-2021 14:06,Memphis,Tennessee,Carfax,Vu-088981,Y,
9268,11, Chris Jones,200233,Explorer,Ford,UPI,21,35510,2/25/2021 5:10,Vero Beach,Florida,Carvana,Fl-963405,Y,
9269,6, Alex Poppins,100243,F-150,Ford,Wallet,9,45525,09-09-2021 21:33,Spartanburg,South Carolina,Car Max,xI-394894,Y,
9270,16, Dave Hernandez,300786,Civic,Honda,Card,2,22550,11/29/2021 11:19,Columbia,South Carolina,Car Max,Gq-714736,Y,
9271,14, Kumar Singh,300451,Corolla,Toyota,Card,20,20425,05-09-2021 08:58,Mobile,Alabama,AutoTrader,WM-571355,Y,
9272,12, Eric Kemsley,200482,RAV4,Toyota,Card,15,26975,11/27/2021 1:26,Tupelo,Mississippi,Carvana,Ft-979661,N,Credit or debit card is expired 
9273,3,Alexander Hopkins,200787,CR-V,Honda,Internet Banking,11,26800,5/19/2021 11:30,Augusta,Georgia,Carvana,KV-694354,Y,
9274,24, Amy Barnes,200794,HR-V,Honda,Internet Banking,18,23650,05-06-2021 03:28,Louisville,Kentucky,Carvana,iB-289169,Y,
9275,25, Karen Smith,300786,Civic,Honda,Internet Banking,10,22550,10/18/2021 22:22,Lexington,Kentucky,Carfax,tW-920011,Y,
9276,16, Dave Hernandez,300786,Civic,Honda,Card,14,22550,6/14/2021 4:02,Tallahassee,Florida,eBay,YF-128532,Y,
9277,3,Alexander Hopkins,200122,Equinox,Chevrolet,Card,5,26300,5/25/2021 5:51,Jackson,Kentucky,Car Max,cU-541232,Y,
9278,8, Justin Thomas,200261,Escape,Ford,Internet Banking,3,27185,2/18/2021 4:09,Fort Myers,Florida,eBay,ah-081400,Y,
9279,9, Chloe Howells,200967,Rogue,Nissan,Internet Banking,20,27150,02-08-2021 12:22,Montgomery,Alabama,Carfax,Tk-815121,Y,
9280,17, Maria Garcia,200482,RAV4,Toyota,Card,7,26975,6/30/2021 5:02,Meridian,Mississippi,eBay,BL-260021,Y,
9281,25, Karen Smith,200261,Escape,Ford,UPI,18,27185,1/27/2021 5:51,Shreveport,Louisiana,Car Max,fH-208847,Y,
9282,6, Alex Poppins,100145,Silverado,Chevrolet,Card,19,34600,01-04-2021 02:59,Apalachicola,Florida,Carvana,Gr-689147,Y,
9283,23, Usamah Khan,100379,1500,Ram,Card,6,33975,4/16/2021 14:03,Beckley,West Virginia,eBay,yU-259917,Y,
9284,24, Amy Barnes,200967,Rogue,Nissan,UPI,12,27150,01-04-2021 16:42,High Point,North Carolina,Carfax,iq-112876,Y,
9285,5, Brandon Johnson,300479,Camry,Toyota,Internet Banking,14,25945,11/28/2021 2:44,Nashville,Tennessee,Carfax,sq-229386,Y,
9286,6, Alex Poppins,300857,Model Y,Tesla,UPI,12,65990,08-05-2021 22:16,Montgomery,Alabama,Car Max,pt-263214,Y,
9287,6, Alex Poppins,100145,Silverado,Chevrolet,Card,13,34600,9/28/2021 11:39,Little Rock,Arkansas,AutoTrader,On-739402,Y,
9288,15, Micheal Smith,200528,Grand Cherokee,Jeep,Card,12,39000,10/21/2021 23:20,Bristol,Tennessee,Car Max,ZP-215669,Y,
9289,6, Alex Poppins,300479,Camry,Toyota,UPI,2,25945,04-09-2021 09:32,Tupelo,Mississippi,Car Max,qY-355144,N,Merchant account blocks the transaction
9290,13, James Rodriguez,100145,Silverado,Chevrolet,Card,14,34600,2/13/2021 4:47,Mobile,Alabama,Car Max,SY-189399,Y,
9291,3,Alexander Hopkins,100379,1500,Ram,Card,13,33975,11/23/2021 2:37,Jacksonville,Florida,eBay,Pr-690442,Y,
9292,11, Chris Jones,100145,Silverado,Chevrolet,Card,16,34600,8/24/2021 23:31,Charlotte,North Carolina,AutoTrader,Zw-050148,Y,
9293,24, Amy Barnes,200261,Escape,Ford,Internet Banking,15,27185,6/22/2021 7:28,Lexington,Kentucky,AutoTrader,Vr-082551,Y,
9294,6, Alex Poppins,201278,Outback,Subaru,UPI,8,26945,5/20/2021 14:53,Norfolk,Virginia,Carfax,fM-327028,Y,
9295,3,Alexander Hopkins,100648,Sierra,GMC,Internet Banking,10,37195,10/28/2021 15:41,Jackson,Mississippi,Car Max,Si-453819,Y,
9296,12, Eric Kemsley,300451,Corolla,Toyota,Card,16,20425,5/17/2021 11:38,Jackson,Kentucky,Car Max,Eg-763580,Y,
9297,17, Maria Garcia,200967,Rogue,Nissan,Wallet,14,27150,01-11-2021 12:15,Wilmington,North Carolina,Car Max,FV-504681,N,Credit or debit card is canceled
9298,17, Maria Garcia,200233,Explorer,Ford,Wallet,17,35510,1/15/2021 15:19,Shreveport,Louisiana,Carfax,zU-748988,Y,
9299,21, Louis Way,300723,Accord,Honda,UPI,7,26520,07-03-2021 01:08,Charleston,West Virginia,AutoTrader,sh-769341,Y,
9300,6, Alex Poppins,200787,CR-V,Honda,Internet Banking,11,26800,9/18/2021 3:42,Beckley,West Virginia,eBay,bV-702476,Y,
9301,2, Mary Jane,300723,Accord,Honda,Internet Banking,14,26520,05-05-2021 22:53,Roanoke,Virginia,Carfax,xA-577944,Y,
9302,1, John Smith,100494,Highlander,Toyota,Card,2,35855,7/29/2021 17:22,Jackson,Mississippi,eBay,Co-852064,Y,
